,smiles,GSK3B,JNK3,DRD2,SA,QED,CalcExactMolWt,CalcNumAromaticRings,CalcNumHBA,CalcNumHBD,CalcNumRotatableBonds,CalcFractionCSP3,CalcTPSA,CalcHallKierAlpha,CalcKappa1,CalcKappa2,CalcKappa3,CalcPhi,logP,3pbl_docking,1iep_docking,2rgp_docking,3eml_docking,3ny8_docking,4rlu_docking,4unn_docking,5mo4_docking,7l11_docking
64,C=CCn1c(S[C@H](C)C(=O)N2CCC(C)CC2)nnc1-c1ccc(Cl)cc1,0.03,0.0,0.0080746947758004,2.7454974538100103,0.5241289080743604,404.1437601,2.0,5.0,0.0,6.0,0.45,51.02,-1.7899999999999991,19.957463377455024,8.932869613859305,4.737088121941223,6.602867339784366,1.978980303843405,-8.4,-6.5,-7.9,-8.7,-8.6,-9.0,-7.7,-7.8,-5.7
65,CCO[C@H]1C(=O)O[C@H]([C@@H](O)CO)C1=O,0.0,0.0,0.0007776535220939,4.085910843954971,0.4159675055445885,204.063388104,0.0,6.0,2.0,4.0,0.75,93.06,-0.9800000000000002,11.096804915514593,4.495293822008103,1.9176574475475268,3.5630998986244213,-4.01058979153504,-5.7,-5.6,-5.8,-5.5,-5.9,-6.2,-5.4,-5.5,-4.5
66,Cc1ccc(-c2nnc(C[NH+](CCO)[C@H]3CCc4ccccc43)o2)cc1,0.06,0.0,0.0151554994186346,3.930487866443922,0.714706198609704,350.18630342809,3.0,4.0,2.0,6.0,0.3333333333333333,63.59,-2.5,16.941082235671058,7.396,3.406683004995758,4.819086315962428,-1.1256272091434087,-8.9,-9.5,-9.5,-9.8,-9.8,-9.5,-8.5,-8.4,-7.0
67,Cc1cc(-n2c(C)cc(C[NH2+][C@H](C)c3ccc(F)c(F)c3)c2C)no1,0.0,0.01,0.0042348262220017,3.7457349091026906,0.768647059453328,346.17254518409,3.0,3.0,1.0,5.0,0.3157894736842105,47.57,-2.47,17.35618037698209,6.800214064931613,3.486807197334161,4.721029676521747,0.0606897256694826,-8.8,-8.8,-9.3,-8.6,-8.7,-9.4,-8.1,-8.0,-6.8
68,C[C@@H](NC(=O)Nc1ccn(-c2ncccc2Cl)n1)[C@@H]1CCCO1,0.03,0.04,0.0019989409510177,3.296797873914345,0.8995436702548725,335.114902496,2.0,5.0,2.0,4.0,0.4,81.07000000000001,-2.12,15.763447845860432,6.97242312372778,3.8030289789025,4.778670794354528,-0.0167879253429156,-8.7,-8.9,-9.8,-8.4,-8.7,-9.5,-7.5,-8.4,-6.5
69,COc1cc(S(=O)(=O)N2CCN=C2Cc2ccccc2)ccc1Cl,0.0,0.01,9.264561108619668e-05,2.343666740641602,0.819018633782502,364.064841084,2.0,4.0,0.0,5.0,0.2352941176470588,58.970000000000006,-2.049999999999999,16.7954461059706,6.826144338632137,3.2500506963086977,4.7770058062946825,1.394713065997909,-8.4,-7.1,-8.6,-8.4,-8.1,-8.3,-8.4,-8.0,-6.5
70,COc1ccc(OC)c(/C=C2\Oc3cc(OC(=O)c4ccncc4)cc(C)c3C2=O)c1,0.07,0.01,0.0041578521511324,2.518787270035965,0.3486920516198522,417.12123732800006,3.0,7.0,0.0,5.0,0.125,83.94999999999999,-4.13,20.155337679660636,8.314051884858435,3.978273741390008,5.405565265340023,2.055074262573306,-9.1,-8.3,-9.0,-9.2,-9.0,-9.1,-8.3,-8.3,-6.8
71,COc1ccc([C@@H](NC(=O)Nc2cc(C)ccc2Cl)C2CCOCC2)cc1,0.0,0.02,0.0002237183414511,2.596966695095043,0.7616411160586861,388.15537034,2.0,3.0,2.0,5.0,0.3809523809523809,59.59,-2.2399999999999998,19.51961712481651,9.108354944166262,5.145353452937704,6.584874116557588,2.451964017463005,-8.3,-8.7,-8.7,-8.0,-8.9,-9.0,-7.9,-7.6,-6.8
72,C[C@H](Cc1cccs1)N(C)C[C@@H]1CCCC[C@@H]1[NH3+],0.04,0.0,0.0751556420391078,4.054198943396242,0.8724561753062872,267.18894628409,1.0,2.0,1.0,5.0,0.7333333333333333,30.880000000000003,-0.38,14.03810833666951,6.68985926125854,3.805446900897755,5.217387170367736,-1.0635787036699278,-6.3,-7.2,-6.7,-6.9,-7.4,-6.5,-6.0,-6.6,-5.2
73,C[C@H]([NH3+])c1nc2cc(C(F)(F)F)ccc2n1C,0.02,0.0,0.0007411345430589,3.315049652759916,0.8177043409892543,244.10560849609,2.0,2.0,1.0,1.0,0.3636363636363636,45.46,-1.5599999999999998,11.91181818719993,3.731151031879904,1.9983677685950407,2.6143995718080486,-0.536968509132205,-6.5,-8.0,-6.9,-7.2,-6.9,-7.0,-6.8,-7.5,-5.6
74,COc1cccc(CN2CCc3nnc(CCc4ccccc4)n3CC2)c1,0.02,0.02,0.1138850312137365,2.110015384914945,0.6757000870751031,362.210661452,3.0,5.0,0.0,6.0,0.3636363636363636,43.18,-2.6599999999999997,17.738841647807636,8.354463424591236,4.366077009389773,5.488833471897208,-1.7263246555165883,-9.5,-9.5,-9.2,-8.5,-9.9,-10.2,-8.6,-9.5,-7.2
75,O=C(N[C@H]1CCS(=O)(=O)C1)C1CC[NH2+]CC1,0.01,0.0,0.0014497290490986,4.149956161652306,0.6079492202776005,247.11108988809,0.0,3.0,2.0,2.0,0.9,79.85,-0.6200000000000001,11.853492048583622,4.709579140631117,2.946780724478822,3.4890599309778896,-4.070763999324033,-6.4,-7.3,-6.7,-6.7,-6.7,-7.9,-5.5,-6.0,-5.3
76,COCC[C@H](C)C(=O)N[C@@H](C)COC,0.0,0.0,0.0017728238175062,2.936499204493167,0.66580631441207,203.152143532,0.0,3.0,1.0,7.0,0.9,47.56,-0.6100000000000001,13.39,7.762420524059012,5.937904811898852,7.424200772653584,-0.839194066138609,-5.0,-5.5,-5.0,-4.8,-5.0,-5.0,-5.2,-5.1,-4.0
77,Cc1cc(N(C)C)ccc1NC(=O)c1ccc(CN2CC[NH+](C)CC2)cc1,0.0,0.0,0.0940215406922948,2.8988038970606933,0.8441630317749467,367.24923803209,2.0,3.0,2.0,5.0,0.4090909090909091,40.02,-2.37,19.3932020502092,8.546029603883962,5.084472814467578,6.138328845747814,-0.2128460979164796,-8.2,-7.2,-8.0,-8.0,-8.5,-8.0,-6.4,-7.5,-6.1
78,C[C@H](CNC(=O)[C@H]1CC[NH2+][C@@H]1C)C[NH+]1CCCC1,0.02,0.0,0.0046904509351915,5.948811613079501,0.5438606289899273,255.22996538818,0.0,1.0,3.0,5.0,0.9285714285714286,50.15,-0.6100000000000001,13.81319143469052,6.525782464835719,3.689444957761428,5.007882358217908,-6.14098934285259,-6.8,-6.7,-6.8,-6.7,-7.0,-6.9,-6.6,-7.0,-5.5
79,CN(C)c1ccc([C@H](CNC(=O)C(=O)Nc2ccccc2C#N)N2CC[NH+](C)CC2)cc1,0.01,0.01,0.0013350119886636,3.623964813315295,0.5660136981042174,435.25030065209006,2.0,5.0,3.0,6.0,0.375,92.91,-3.41,23.25726290975103,10.754075842651565,5.842957407248512,7.815949038248431,-2.0540604159946816,-8.1,-7.2,-8.8,-7.5,-5.4,-9.3,-7.2,-7.6,-7.2
80,CCOc1ncnc(S(=O)(=O)CC)c1N,0.14,0.03,0.000760064101408,2.7919688880346865,0.7462225279306665,231.067762276,1.0,6.0,1.0,4.0,0.5,95.17,-1.37,11.703367571533382,4.433249571997908,2.352561881745077,3.4589299518289707,-1.0555271972674969,-6.0,-6.0,-5.9,-5.2,-6.0,-6.7,-5.7,-5.4,-4.8
81,CC[C@@H](NC(=O)N(C)Cc1ccc(-c2ccccc2)cc1)c1ccncc1,0.39,0.05,0.0109283827380918,2.4643846540591543,0.6699023989644768,359.19976242,3.0,2.0,1.0,6.0,0.217391304347826,45.23,-3.139999999999999,18.645148658760448,8.989215164074048,4.942950891553631,6.207601965175716,2.677176312760416,-8.2,-9.2,-8.3,-8.6,-9.7,-8.6,-8.8,-9.0,-6.6
82,O=C(Nc1ccc(-c2nc3ccccc3o2)cc1)[C@H]1CCCN1S(=O)(=O)c1ccc(F)cc1,0.02,0.02,0.004176237571359,2.586244683119098,0.4709012023646475,465.11585534,4.0,5.0,1.0,5.0,0.1666666666666666,92.51,-3.559999999999999,21.294353151255702,8.416812456410552,4.123187355327147,5.431229601657402,2.1017855390241067,-9.2,-9.5,-10.0,-9.9,-9.5,-9.7,-9.0,-10.4,-7.0
83,CC[C@@H](C)CNc1nc2ccc(Cl)cc2s1,0.01,0.0,0.0010213451566355,2.5887992385753837,0.8744122939700982,254.06444716,2.0,3.0,1.0,4.0,0.4166666666666667,24.92,-0.8,11.67858558146624,5.020306793279766,2.655557958477509,3.66438015815838,2.0861712992685555,-6.3,-7.0,-7.0,-6.6,-6.9,-6.8,-6.4,-7.2,-5.8
84,Cc1cc(C)c2nc(N3CCN(C(=O)[C@@H]4CCCCN4S(C)(=O)=O)CC3)sc2c1,0.02,0.01,0.0005253038606262,2.906325257397849,0.7386054625003796,436.1602827559999,2.0,6.0,0.0,3.0,0.6,73.82000000000001,-1.71,20.558250861241085,7.847184852966317,4.129204319828319,5.56291016420044,0.2886284811540117,-8.3,-6.0,-7.8,-7.6,-9.5,-4.5,-5.8,-5.9,-6.4
85,CCc1nnc(-c2cc3ccccc3n2CC(=O)NC(C)(C)C)o1,0.02,0.04,0.0004230721291916,2.4218332632322674,0.7990408335824094,326.174275944,3.0,5.0,1.0,4.0,0.3888888888888889,72.95,-2.6300000000000003,16.235630371052714,6.109141027734675,3.3202369308348083,4.1327398171222205,1.422454950997593,-6.9,-7.5,-7.5,-7.7,-7.1,-8.1,-7.6,-7.2,-6.3
86,CCc1ccc(NC(=O)c2nn(-c3ccc(CC)cc3)ccc2=O)cc1,0.01,0.02,0.0007796647056385,2.0225706537048254,0.7667188699983047,347.163376912,3.0,4.0,1.0,5.0,0.1904761904761904,63.99,-3.209999999999999,17.607825767101172,7.781393026165037,3.883334406753849,5.269746639617312,2.209063645849807,-9.0,-8.5,-8.5,-9.1,-8.8,-8.3,-7.9,-8.3,-6.8
87,Cc1ccc(C(=O)N[C@H]2CCC[NH2+][C@H]2C)cc1F,0.0,0.0,0.0225926744123124,3.817035624834524,0.808354474265717,251.15541790009,1.0,1.0,2.0,2.0,0.5,45.71,-1.4200000000000002,13.022119949627315,5.48174392776679,2.8752929647482435,3.9657737200289054,-1.7783882671786568,-8.1,-7.6,-7.4,-7.9,-8.2,-7.5,-7.4,-6.6,-6.0
88,C[C@H](OC(=O)c1nc(C2CC2)n2ccccc12)c1cnc2ccccc2c1,0.04,0.02,0.0010808391974543,2.94980950613016,0.4977880377082598,357.147726848,4.0,5.0,0.0,4.0,0.2272727272727272,56.49,-3.209999999999999,15.99948482559721,6.196037583168752,2.8500099974999014,3.671607751508832,1.8414377340333836,-10.0,-10.0,-9.6,-9.5,-9.9,-9.4,-8.9,-8.9,-7.6
89,CCCCOc1ccccc1C[C@@H]([NH3+])C(=O)[O-],0.01,0.0,0.0006002803072384,3.3599617967861013,0.6653069427447761,237.136493468,1.0,3.0,1.0,7.0,0.4615384615384615,77.0,-1.5499999999999998,13.51472491909385,6.909922945262059,4.443998045644615,5.493276930432441,-2.073500218570722,-6.8,-7.0,-6.5,-7.0,-6.9,-7.0,-6.8,-5.9,-5.1
90,CCC[C@@H]1CN(C(=O)C(=O)Nc2ccc(C)nc2Cl)CCO1,0.0,0.02,0.0003920540454362,2.967304360010276,0.6813748354774066,325.11931918,1.0,4.0,1.0,3.0,0.5333333333333333,71.53,-1.6599999999999997,16.70609927719987,7.556747541574722,4.175684444200782,5.738353392831061,-0.0399952137337011,-7.3,-7.6,-7.9,-7.2,-7.9,-7.7,-6.6,-7.2,-6.2
91,C[C@H]1C(=O)N(c2ccc3c(c2)CCC3)CCN1C(=O)c1ccc(Cl)c(Cl)c1,0.03,0.03,0.1112176217258878,2.7313543364011057,0.7478527915565668,402.09018324,2.0,2.0,0.0,2.0,0.3333333333333333,40.620000000000005,-2.04,18.329215372052044,7.173971088721293,3.323812643946912,4.87012078363138,1.881608684201296,-8.9,-7.8,-10.3,-10.6,-9.8,-7.5,-9.0,-8.0,-6.5
92,COC(=O)C1(NC(=O)[C@H]2C[C@H]2c2c(F)cccc2F)CCSCC1,0.0,0.0,0.0019583773883393,3.536271418446864,0.8439021424573283,355.105370908,1.0,4.0,1.0,4.0,0.5294117647058824,55.4,-1.63,17.201406932752132,6.703474752998788,3.135624260866173,4.804549878740093,-0.294609764621772,-7.7,-6.8,-8.3,-7.2,-7.2,-7.4,-7.4,-6.4,-6.0
93,N#CC1(NC(=O)COc2cccc(Cl)c2)CCCC1,0.0,0.0,9.380909633864332e-05,2.194072020447594,0.9209160926392552,278.0822054,1.0,3.0,1.0,4.0,0.4285714285714285,62.120000000000005,-1.7299999999999995,13.695892821566906,5.940939684411912,3.6158520927553353,4.282445956689425,1.349188461703119,-7.4,-7.6,-7.7,-7.2,-7.9,-7.8,-7.0,-7.1,-6.8
94,COC1CC[NH+](CCNc2nccn(C)c2=O)CC1,0.01,0.02,0.0152737868394735,3.968277148652722,0.7098239249717402,267.18155239609,1.0,5.0,2.0,5.0,0.6923076923076923,60.59,-1.4,14.0185454965892,6.675550267697799,3.778948267760264,4.925342375920517,-3.418586796162979,-6.6,-6.4,-7.0,-6.3,-7.3,-7.1,-5.8,-6.7,-6.1
95,C=CCN(Cc1cccc([N+](=O)[O-])c1)C(=O)Nc1cc(OC)ccc1Cl,0.01,0.08,2.725712028815391e-05,2.20400448946366,0.4390394481287209,375.098583736,2.0,4.0,1.0,7.0,0.1666666666666666,84.71,-3.06,19.267189457911,8.866307477413814,4.967424885011703,6.570339459977882,2.5960669101071816,-7.9,-6.6,-8.0,-8.5,-8.7,-9.1,-7.6,-7.0,-7.3
96,Cc1cc(Cl)ccc1OCC(=O)N/N=C/c1ccccn1,0.01,0.02,0.0001146983829883,2.07558208197063,0.6818494782988227,303.077454368,2.0,4.0,1.0,5.0,0.1333333333333333,63.58,-2.3999999999999995,14.99775093710954,7.40029296875,4.888531775018262,5.285130990807402,1.422419989380789,-8.3,-8.7,-8.1,-7.6,-8.2,-8.5,-7.1,-8.0,-6.2
97,O=C1NC(=S)NC(=O)C1=CNc1ccc([N+](=O)[O-])cc1O,0.11,0.11,0.0005517171053008,2.7039326892580817,0.1556104302086095,308.02154035599995,1.0,7.0,4.0,3.0,0.0,133.6,-3.01,14.400182349791374,5.544782426888793,3.1182344091942804,3.802184668434161,-1.0363593579884407,-8.3,-7.7,-8.2,-7.7,-8.9,-9.2,-7.7,-8.5,-7.5
98,Cc1c(C(=O)N2CCOCC2)oc2c1-c1nn(CC(=O)NCc3ccco3)cc1CC2,0.01,0.0,0.0107666468322085,2.84526062667932,0.6714852607763295,424.174669868,3.0,7.0,1.0,5.0,0.4090909090909091,102.74,-3.33,19.622713534516684,8.068617935199983,3.7638064493599135,5.107360592319122,0.0523919377273596,-9.9,-8.2,-10.1,-10.2,-8.4,-10.0,-8.6,-8.7,-7.5
99,CCc1ccc(CNC(=O)c2ccc(-c3nccnc3N3CCCCC3)cc2)cc1,0.18,0.02,0.0057584002882017,2.0859457110598694,0.6555767126203751,400.226311516,3.0,4.0,1.0,6.0,0.32,58.120000000000005,-3.2099999999999995,20.07864454673821,9.525701868965594,4.6737212858160815,6.375439396172,2.84186613483573,-9.5,-8.8,-9.8,-9.3,-9.4,-9.2,-7.8,-9.5,-7.1
100,COc1ccc([C@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)NC4CCCCC4)cc3N2)cc1OC,0.01,0.0,0.0123019141992078,3.633380402777008,0.6922265047898395,452.2035253840001,2.0,6.0,2.0,5.0,0.5454545454545454,77.41000000000001,-2.91,22.28988179863019,8.913744779847827,4.489279240475554,6.208947422686404,0.983130911122091,-10.1,-9.3,-8.6,-9.5,-8.8,-8.5,-7.8,-7.8,-7.2
101,CCCc1cc(C(=O)NNC(=O)c2cccc(Br)c2)[nH]n1,0.03,0.0,0.0010654415521236,2.3309583531570706,0.738360855138673,350.0378378200001,2.0,3.0,3.0,4.0,0.2142857142857142,86.88000000000001,-2.1499999999999995,15.242870965490551,7.0299049134962495,4.155526017667133,5.102663499813874,0.8559706615006412,-8.4,-8.4,-8.4,-7.4,-9.0,-8.5,-6.9,-8.2,-6.2
102,O=[N+]([O-])c1c(Nc2ccc(F)c(F)c2)ncnc1Oc1cccc2cccnc12,0.15,0.1,0.003026505336096,2.418070111511957,0.3842068359219721,395.082995652,4.0,7.0,1.0,5.0,0.0,103.07,-4.209999999999999,18.167213385592166,7.426354588204365,3.629076972930104,4.652281671757936,2.527627281032596,-10.2,-9.7,-10.2,-9.9,-9.8,-9.3,-9.0,-8.4,-7.4
103,CC(C)(C)n1ncc2c1CCC[C@H]2NC(=O)CSc1nc2ccccc2o1,0.05,0.02,0.0003790401945769,3.0874100517384004,0.6867314867658676,384.161997008,3.0,6.0,1.0,4.0,0.45,72.95,-2.28,18.10053384806632,7.034653963923301,3.737163935056941,4.715962673460281,1.249184444272537,-8.6,-9.5,-9.1,-8.3,-9.2,-7.8,-7.6,-7.8,-6.7
104,Cc1ccc([C@@H](C)NC(=O)N[C@@H](CCO)c2cccs2)cc1,0.02,0.01,0.0008945291407438,2.860821521289912,0.7626780895793628,318.140198944,2.0,3.0,3.0,6.0,0.3529411764705882,61.36,-1.85,16.519308496666273,7.960956276481295,4.577448450017041,5.977704211803007,1.1551569568763775,-7.9,-7.4,-8.0,-7.6,-7.6,-7.8,-7.0,-6.9,-6.3
105,CCN(CC)S(=O)(=O)c1ccc2nc(-c3ccncc3)cc(C(=O)[O-])c2c1,0.16,0.0,0.0004108396789148,2.596313654145714,0.6406255183725036,384.10235063590994,3.0,6.0,0.0,6.0,0.2105263157894736,103.29,-2.84,18.9364497937884,7.416392412261163,3.535188456327224,5.201486761696917,0.1829541316499479,-8.5,-7.0,-8.5,-8.5,-7.6,-8.5,-7.9,-7.6,-6.7
106,CCCN(CC)c1cc[nH+]c(C(=O)[O-])c1,0.04,0.0,0.0021642723489759,4.106739122556262,0.6892790401674748,208.121177752,1.0,3.0,0.0,5.0,0.4545454545454545,57.510000000000005,-1.58,11.49451564828614,5.33774106593237,2.939125297177694,4.090316547257278,-2.737893986191128,-5.7,-6.3,-5.9,-5.9,-6.4,-7.0,-5.9,-5.6,-4.7
107,Cc1ccccc1N1C(=O)C[C@H]([NH+](C2CCCCC2)C2CCCCC2)C1=O,0.0,0.0,0.0150150384867623,3.831933766485191,0.8285065053656439,369.25365471609,1.0,2.0,1.0,4.0,0.6521739130434783,41.82000000000001,-1.68,18.672580676050945,8.135413202317965,3.687564179793512,5.626265161233043,-0.2631360405288885,-8.7,-6.7,-9.1,-9.7,-7.9,-8.8,-8.1,-6.5,-6.3
108,CS(=O)(=O)[C@H]1O[C@H]1c1ccc(Cl)cc1Cl,0.01,0.0,8.439197573452861e-05,3.421216009954218,0.7729828471817598,265.957120476,1.0,3.0,0.0,2.0,0.3333333333333333,46.67,-0.2900000000000001,11.203022603757391,3.627296568973872,2.280787688072305,2.709112363516395,-0.287576753309649,-6.1,-6.7,-6.8,-6.3,-6.5,-5.6,-6.3,-5.1,-4.5
109,C[C@H](CSc1ccc(C(=O)N(C)C)cn1)C(=O)[O-],0.01,0.01,0.0002654780746529,3.2786204199881963,0.7155388290337206,267.08088691991003,1.0,5.0,0.0,5.0,0.4166666666666667,73.33,-1.56,14.500827250608276,6.393460366483331,4.030245639017444,5.150581350443636,-1.6321269604926194,-6.4,-7.0,-7.1,-6.3,-6.9,-6.9,-6.4,-6.3,-5.6
110,CCOC(=O)[C@H]1C=C(C#N)O[C@@H](c2ccc(C)cc2)C1,0.03,0.01,0.0005556919022625,3.5271606096186625,0.7927116720177811,271.120843404,1.0,4.0,0.0,3.0,0.375,59.32000000000001,-2.28,14.13593615311564,6.245963298980044,3.1815706505819543,4.414626920454272,0.0090718161253879,-7.9,-7.0,-7.3,-8.3,-7.8,-8.2,-7.1,-7.3,-5.8
111,CCC[NH2+]C1CCC(O)(Cc2nc(C)cs2)CC1,0.01,0.0,0.0587914913712276,4.052006376218159,0.8535930626087016,269.16821084009,1.0,3.0,2.0,5.0,0.7857142857142857,49.73,-0.45,13.969642403063045,6.130232918838394,3.77000051534438,4.757620095758764,-1.5981209763990436,-5.9,-6.8,-6.5,-6.2,-7.4,-6.7,-6.2,-7.0,-5.1
112,O=C1c2ccccc2N[C@H](CSC2=NC=NC3=NC=N[C@@H]32)N1c1ccc(Cl)cc1,0.11,0.02,0.0142851687234708,4.110498695024469,0.817846121750791,422.07165778000007,2.0,7.0,1.0,3.0,0.15,81.78,-2.97,18.083612942723835,7.45540121793572,3.3415972995137992,4.648985860615912,-0.2182195555109657,-8.0,-6.8,-9.3,-10.2,-5.7,-8.1,-8.9,-8.4,-7.9
113,CCc1nc2ccccc2c(C(=O)NCc2ccc(OC)c(C(=O)OC)c2)c1C,0.01,0.02,6.722590158206055e-05,2.147468340324643,0.6452938314356759,392.173607248,3.0,5.0,1.0,6.0,0.2608695652173913,77.52,-3.41,20.327498720783453,8.73058624773593,4.060669490905925,6.119688992501438,2.2134530048531844,-8.0,-7.1,-8.0,-9.0,-8.8,-9.3,-7.9,-7.0,-6.9
114,Cc1nn(-c2nncc(-c3ccc(Cl)cc3)n2)c2c1[C@H](c1ccccc1)CC(=O)N2,0.14,0.03,0.0008376758749748,3.16993784636312,0.5415950427973503,416.115236844,4.0,6.0,1.0,3.0,0.1363636363636363,85.59,-3.5799999999999987,18.448688001984927,7.348058508085698,3.227587316277907,4.518734627866795,1.2164205697733317,-9.1,-5.3,-8.3,-9.6,-4.7,-7.8,-7.8,-8.7,-7.2
115,CC(C)NC(=O)Nc1cccc(C(=O)N(C)Cc2nnc(C3CC3)n2C)c1,0.02,0.01,0.0012325604801051,2.3614725314845924,0.8170817438575246,370.211724072,2.0,5.0,2.0,6.0,0.4736842105263157,92.15,-2.9,18.878174131325142,7.77224667782669,4.635910855071876,5.434289858356504,1.0251033412450234,-7.7,-7.2,-8.5,-7.6,-8.3,-8.7,-6.8,-7.5,-6.4
116,Cc1nnccc1C(=O)N[C@H](C)c1ccc(Cl)s1,0.0,0.0,0.0003028818152601,2.9173523430651187,0.9408668131435608,281.038960684,2.0,4.0,1.0,3.0,0.25,54.88,-1.4599999999999995,12.983098621947684,5.4554516452356605,2.858009511396907,3.9349259298534074,0.704228023611533,-7.0,-7.2,-7.0,-7.5,-8.1,-8.0,-7.2,-7.0,-5.7
117,O=C(NCCCc1nc(-c2ccc(Br)o2)no1)C1CC1,0.0,0.0,0.0033175551816605,2.3626210585493315,0.8176045614726398,339.021853408,2.0,5.0,1.0,6.0,0.4615384615384615,81.16000000000001,-1.6299999999999997,13.35754774521138,5.783337078926701,3.27368848000871,3.862560057920736,1.062977347893483,-7.3,-8.4,-8.1,-7.2,-8.1,-8.0,-7.3,-7.4,-6.1
118,CCOc1cccc(NC(=O)CCc2ccc(N)cc2)c1,0.01,0.0,0.000288576346473,1.6585520819706314,0.8003396810237065,284.15247788,2.0,3.0,2.0,6.0,0.2352941176470588,64.35,-2.49,14.909537515884429,7.334311908489781,4.836946933197037,5.207199931086966,2.38726881418872,-8.0,-8.0,-8.5,-8.2,-8.6,-8.2,-7.5,-7.4,-6.6
119,COc1ccc(/C=C2/SC(=O)N(CC(=O)Nc3ccc(F)cc3)C2=O)cc1OC,0.0,0.07,9.1586137192929e-05,2.0398854343417376,0.725675859324769,416.084220864,2.0,6.0,1.0,6.0,0.15,84.94000000000001,-3.329999999999999,20.40543462113304,8.782967271138903,4.748924517215576,6.180009118302624,2.124358041259716,-7.9,-7.7,-8.3,-8.4,-8.6,-8.3,-8.0,-7.1,-6.3
120,CC(C)N(C)C(=O)[C@H]1CSCN1C(=O)/C=C/SCc1ccco1,0.01,0.0,0.0008752820490476,3.665601497739347,0.7354553810922273,354.107184564,1.0,5.0,0.0,6.0,0.5,53.760000000000005,-1.34,18.00525496440337,8.494797745957706,4.813155542542747,6.650043447261198,-0.3302024848301585,-6.3,-7.0,-7.0,-6.5,-7.5,-6.2,-6.2,-6.8,-5.3
121,CCC1(CC)[C@@H](NC(=O)Nc2ccc(C(=O)NC)cc2)[C@H](C)[C@@H]1OC,0.0,0.03,0.0036148608981906,3.620229776205405,0.7399595887630863,347.220891788,1.0,3.0,3.0,6.0,0.5789473684210527,79.46000000000001,-2.08,19.247457187279785,7.867113940028528,3.490358727810652,6.0568775499260425,-0.1275455644224278,-7.7,-7.4,-6.5,-7.1,-7.7,-8.2,-6.4,-6.5,-5.5
122,Cc1ccc2ncc(C(=O)Nc3ncccc3OCc3ccncc3)n2c1,0.15,0.03,0.0066005959683163,2.4269982111077386,0.591403083763367,359.13822478400004,4.0,6.0,1.0,5.0,0.1,81.41,-3.7399999999999993,16.713622425925294,7.247128789037822,3.617087989252546,4.486139787112273,1.4829239393116789,-8.8,-7.5,-8.8,-9.7,-9.4,-9.9,-9.1,-8.7,-7.3
123,N#Cc1ccnc(N2CCC([NH2+]C[C@@H]3CCCO3)CC2)c1,0.05,0.04,0.0171113950303771,3.868739991599667,0.8835025436182533,287.18663777609,1.0,4.0,1.0,4.0,0.625,65.76,-1.64,14.303693978033076,6.879544203978269,3.71699114465902,4.685852142955063,-2.059156687915128,-7.4,-7.8,-7.8,-7.6,-8.2,-8.5,-7.3,-8.0,-6.2
124,O=C(Cn1nnn(-c2cccs2)c1=O)OC1CCCCC1,0.03,0.0,0.0005730469600873,2.659429749057642,0.7970064310373419,308.094311372,2.0,8.0,0.0,4.0,0.5384615384615384,79.01,-1.9599999999999995,13.997437580418977,6.211299774605559,3.207482123527063,4.140108613729131,-0.118937354990914,-7.8,-7.9,-8.6,-7.6,-8.0,-8.4,-7.0,-7.9,-6.4
125,COc1cccc(COc2ccc(OC)cc2CCl)c1,0.01,0.01,0.0076421634297054,1.774788669885364,0.7526771316039665,292.08662208400006,2.0,3.0,0.0,6.0,0.25,27.69,-1.87,14.537261073640092,7.057341295221078,3.576768007614567,5.129720644720506,2.793578435261703,-7.7,-7.8,-7.3,-7.5,-8.0,-7.9,-7.3,-7.0,-6.1
126,CC[C@H](NC(=O)NCc1c(C)noc1C)c1ccc(OC)cc1,0.02,0.0,0.000375345803283,2.571275055431654,0.8571992321613077,317.173941596,2.0,4.0,2.0,6.0,0.4117647058823529,76.39,-2.5,16.863439697133586,7.668916977879919,4.246666666666667,5.622796478208781,1.3004324920492685,-7.8,-7.1,-7.4,-8.0,-8.0,-8.2,-7.0,-6.9,-6.0
127,CCc1c(C(=O)Nc2ccc3c(c2)NC(=O)CS3)[nH]c(C)c1C(C)=O,0.07,0.0,0.0008152185152036,2.602785684337178,0.7316741785906896,357.114712468,2.0,4.0,3.0,4.0,0.2777777777777778,91.06,-2.54,17.28845889863739,6.757835995172312,3.3220576549418723,4.673302793850753,1.356107787682277,-8.1,-8.4,-8.5,-8.2,-9.2,-9.6,-7.0,-7.3,-6.2
128,CSc1ccc(/C=c2\sc3ncnn3c2=O)cc1,0.01,0.02,0.0007405199246969,2.4905308106073,0.6636856839942793,275.018703908,3.0,6.0,0.0,2.0,0.0833333333333333,47.260000000000005,-1.66,11.431523375855791,4.54665625437809,1.932373017144688,2.887511514105781,0.1214836358872804,-7.2,-6.6,-6.9,-7.4,-7.7,-8.5,-6.9,-6.7,-6.1
129,COc1ccc(C(=O)/C=C(\C)Nc2ccc(F)cc2F)cc1,0.0,0.0,0.0009155047419329,1.9967132689143727,0.665201800595409,303.10708516000005,2.0,3.0,1.0,5.0,0.1176470588235294,38.33,-2.689999999999999,15.694197571807347,6.845461642877259,3.9116821102637074,4.88336488607021,2.6321865102356505,-8.3,-7.8,-8.3,-8.3,-8.5,-8.4,-7.5,-8.6,-6.5
